Logits_1,Logits_0
3.6422386,-4.0990458
-4.834651,5.44786
-4.838005,5.4498796
-4.838005,5.4498796
3.281704,-3.259902
3.6345634,-4.2739305
-3.5092247,3.7822804
-4.8384705,5.4504166
3.6163628,-3.904622
3.6399238,-4.0409093
2.2266543,-0.8889683
3.5268822,-3.6743312
3.6369197,-4.0310974
-2.996768,2.6774776
-2.9293635,2.5641215
3.646049,-4.1568413
-4.835992,5.448323
-2.4425206,2.0835056
3.5059607,-3.6352153
2.9346344,-2.6998947
-4.8281693,5.441266
-3.284289,3.2148356
3.4352915,-3.5099776
3.3757062,-3.4158435
-3.514147,3.7963853
-4.8285756,5.4418654
3.6135886,-4.4372077
2.5363622,-1.586202
-3.4581296,3.6329186
-3.6787004,4.2548265
-3.307506,3.2573168
2.1216905,-0.8727696
3.2364495,-3.1819992
3.6353939,-4.0121446
-2.4045281,2.0477629
2.9692757,-2.7612152
-3.5669138,4.00488
-4.8355417,5.448243
3.5569565,-3.7382765
3.53019,-3.6792
-4.837947,5.4493585
-3.641859,4.178349
3.492591,-3.6084726
2.652171,-1.9173887
-2.8015401,2.4079976
3.4742315,-3.57583
3.6442752,-4.131064
3.617654,-4.415965
3.6388607,-4.034845
3.6332645,-3.98859
-3.5013092,3.7723465
-1.832783,1.6308872
-2.734015,2.3242397
-3.000671,2.692277
-3.5742593,3.999931
-3.2406845,3.137245
3.53916,-3.69855
-3.6808188,4.257675
-3.1827867,3.0008566
-3.0977163,2.8399253
-2.6070027,2.2232566
-4.8387375,5.449989
-1.7311338,1.4205424
3.6411653,-4.220277
2.7930424,-2.3986883
3.6424477,-4.121169
2.2775667,-1.0248939
-3.0833426,2.843261
2.8651652,-2.5679228
-2.8611834,2.4737868
-2.4161096,2.0569687
2.7354615,-2.22082
-4.8390284,5.4499984
-3.3650873,3.3853211
-4.835242,5.4479423
-2.7844255,2.386158
3.547135,-3.7146368
-4.8345337,5.447545
-4.8345337,5.447545
-1.8688164,1.6861504
3.4815888,-3.589996
1.981808,-0.5463363
-4.839133,5.4500856
3.6271026,-4.353313
-3.5830054,4.0377307
-3.46597,3.6499012
3.6433165,-4.1096244
3.6352005,-4.0026736
-4.836687,5.4489756
-2.0556655,1.8338925
2.968806,-2.7625933
2.7790098,-2.359592
3.6361578,-4.0143676
3.3125598,-3.3074057
3.3125598,-3.3074057
3.6397042,-4.0521593
-1.3097984,1.3196381
-3.5044725,3.7854066
-4.838284,5.450139
3.5702384,-3.7722845
3.6298664,-3.9798717
2.92305,-2.6719723
3.1806822,-3.095678
-2.1182415,1.8603129
3.5072432,-3.635141
3.607581,-3.8753738
3.6302216,-4.319413
-3.6391869,4.1741915
2.762575,-2.307795
3.6259997,-3.9520965
-4.830599,5.4437466
-4.8363395,5.4485683
-4.836877,5.4489155
3.558548,-3.7431483
3.019942,-2.8455353
-4.593806,5.229181
-2.4067879,2.053743
2.7353241,-2.2205215
3.2118824,-3.1468182
3.2129688,-3.1481261
2.35962,-1.2745034
-4.8214593,5.434707
-4.8214593,5.434707
2.7542505,-2.2834308
-2.0197425,1.815118
3.1962838,-3.120912
-3.85874,4.5147204
3.5684903,-3.7640493
-4.8376393,5.4496293
3.146871,-3.0413625
3.3225284,-3.3245947
-3.5145519,3.8158069
3.4544194,-3.5444577
-4.8352976,5.4481993
-3.8636532,4.5176325
3.2324822,-3.17845
3.2148566,-3.1507185
3.2148566,-3.1507185
-3.3414128,3.3297691
3.6406002,-4.2253675
2.7143142,-2.1491838
-4.836524,5.448972
-3.5421002,3.8893507
-4.8239374,5.43705
-4.8239374,5.43705
-4.8387775,5.450196
-3.955422,4.6222115
3.5968568,-3.8390813
3.6371622,-4.2710104
-3.5348473,3.8662705
3.6399243,-4.239862
3.644263,-4.1520977
-2.673645,2.2776928
-1.6910285,1.2144368
-3.9067492,4.570179
-1.770277,1.5705608
-3.8175223,4.463135
3.5510943,-3.7223892
-2.0431304,1.8110493
3.5915625,-3.823289
-3.3291903,3.318099
-4.835396,5.447342
-2.359569,2.0209694
-3.8470523,4.4989567
2.741776,-2.2386575
3.6434126,-4.1534986
-4.7325025,5.3452063
-4.7325025,5.3452063
-3.4503944,3.6042216
2.4803298,-1.4769077
3.624777,-3.9449475
-2.0825236,1.8435371
-3.270861,3.2002106
-3.270861,3.2002106
-3.0346563,2.7344265
-2.1816852,1.9120196
3.4134336,-3.4762576
-1.7847198,1.5494893
-1.8258092,1.6486667
-2.4919093,2.1090875
-2.4016547,2.0551987
3.6422412,-4.124586
3.6304321,-3.9728632
-3.7238905,4.3326216
-3.6961396,4.2873306
-2.8860939,2.50941
3.0482726,-2.892372
-4.8387446,5.449396
-2.5150764,2.1317465
3.6314206,-3.9757738
3.542352,-3.706056
-2.4631398,2.085649
-2.5367615,2.1537309
-3.6711605,4.2380643
-4.837122,5.4495006
-3.3806133,3.4197497
3.527968,-3.6772661
3.6129775,-3.897822
-4.5185065,5.168361
2.9988263,-2.8113637
-3.3906777,3.4703972
3.4479887,-3.5314937
-4.819416,5.431106
-4.8386264,5.450445
-4.8386264,5.450445
-3.3362863,3.3168178
3.3947027,-3.4430914
3.178526,-3.0913959
-3.6732132,4.242983
2.9897642,-2.7981703
3.6433191,-4.179427
-2.2941682,1.980716
3.4323986,-3.5044022
2.8767354,-2.5943472
3.6436002,-4.1047916
1.5560774,-0.24595831
-4.8301973,5.442362
-1.7436275,1.5573575
-2.1345582,1.8834726
-2.4883416,2.1156204
3.605335,-3.8644648
-3.5910408,4.0482087
3.5161338,-3.6522746
2.9851902,-2.78996
-3.3004186,3.2415893
-2.167767,1.9010259
-2.7559478,2.3483467
3.062124,-2.9091334
-2.959166,2.6083527
3.3937585,-3.441999
3.47582,-3.5811725
3.6420567,-4.09468
-3.6075125,4.107224
3.6429965,-4.114127
-4.83684,5.448878
-2.044094,1.8128631
2.6680944,-1.9757277
2.6680944,-1.9757277
3.546161,-3.7147045
2.4768348,-1.4926163
3.1779191,-3.0887287
-2.631156,2.2290707
3.2500203,-3.2036672
-3.7055733,4.3013864
3.6291952,-3.9666324
2.7372253,-2.2282887
2.6936374,-2.071727
3.643719,-4.1441145
3.5865595,-3.8089342
2.6618657,-1.9564435
3.5571265,-3.7379093
3.1901295,-3.1118867
-2.9647877,2.634278
2.8088818,-2.4371939
-2.6266623,2.219964
2.8392987,-2.5175803
3.6425452,-4.19105
3.5074208,-3.6357887
3.0996172,-2.9681358
3.0996172,-2.9681358
3.0996172,-2.9681358
-3.4349537,3.576963
3.4856746,-3.5965848
3.61925,-3.9181643
-4.837451,5.449721
-1.7641314,1.553805
-3.2403796,3.1357765
3.594706,-3.8321342
-4.837655,5.4499097
-1.6568785,1.1941334
1.9456519,-0.1717188
3.641878,-4.1406436
-2.0994728,1.8627673
-3.559176,3.9425735
2.7361782,-2.2277284
-4.8364863,5.448761
-2.8831828,2.5036755
3.627925,-3.966857
-3.6571271,4.212635
-4.8354297,5.4474077
-3.3031318,3.2582092
3.6391027,-4.069194
3.6259394,-3.9534297
-3.621736,4.131117
3.6034045,-3.8608184
2.5958166,-1.7263039
2.696154,-2.0876157
-2.5631492,2.166209
1.9126645,-0.17931889
-4.837342,5.4496074
-2.6074631,2.1979182
-1.7366623,1.4681302
-4.8387794,5.4500504
-4.8399343,5.4504943
-4.003352,4.672633
-3.238853,3.116063
2.7643075,-2.3142037
-3.5956063,4.0608773
-4.839126,5.450145
-3.4665747,3.6311867
-2.0751429,1.8430892
-4.719818,5.3351607
3.6250737,-4.3707795
3.6314802,-3.9766295
-3.160087,2.9546475
3.5414293,-3.705007
-3.7423081,4.357548
3.391939,-3.4401753
-3.425749,3.529526
3.636166,-4.0114346
-2.4968958,2.1355445
-4.838378,5.450437
2.2225022,-1.1028446
-3.924698,4.5886207
-2.8254445,2.4270408
2.6762178,-1.9945158
3.6257734,-3.9497685
3.0361028,-2.8702786
3.2058961,-3.1363146
2.713881,-2.1509798
2.6846082,-2.037796
-4.839426,5.450171
3.007963,-2.8281138
-4.4817257,5.138595
3.3527806,-3.3782256
3.3183784,-3.3123157
-3.8640456,4.5173216
-3.6587148,4.2159405
-4.8387003,5.44997
2.1680043,-0.88049877
-4.8384123,5.450703
-4.8384123,5.450703
3.448378,-3.5360136
-2.9320276,2.5825272
3.313534,-3.3094132
3.5974743,-3.8459563
3.2258244,-3.1662169
2.7883387,-2.3900533
-2.1795418,1.9085258
-3.5901592,4.0424914
3.623299,-3.9361377
-2.4579604,2.0849404
-3.5054755,3.776819
1.7084471,-0.2826726
2.6028008,-1.7416106
-1.7462419,1.5188493
-3.5865753,4.0268574
3.6401422,-4.056682
-4.833096,5.446526
-4.833096,5.446526
-4.8214264,5.43609
1.9407613,-0.4944497
-3.52674,3.8220303
-4.192255,4.872709
2.2485385,-0.91992235
-4.839329,5.4498305
-3.138192,2.9178061
2.635905,-1.8527569
3.201418,-3.1238537
3.638843,-4.2604885
-3.5709476,3.9721556
-4.8373504,5.449502
-4.8373504,5.449502
-4.8373504,5.449502
2.84669,-2.5344372
-1.6442598,1.3012946
-4.8303847,5.4430947
3.6409938,-4.215828
3.6433465,-4.1622977
3.6413558,-4.1713824
3.457898,-3.5463634
-1.9379048,1.7235376
3.1804354,-3.0975227
-3.675467,4.249077
3.5334263,-3.6904347
3.6151211,-3.900004
3.6418393,-4.121771
-4.837653,5.449842
-4.8310943,5.444519
-3.6065707,4.084927
-2.1760125,1.9097981
-1.8423499,1.6398102
2.9305818,-2.6936622
2.4864175,-1.4951012
3.6357028,-4.26258
-3.046216,2.7510417
-3.5890453,4.0500226
2.4781346,-1.4150103
3.623656,-3.934533
2.5828257,-1.6784328
2.5828257,-1.6784328
3.6322448,-4.3149543
3.6431715,-4.140339
-3.499592,3.7241328
-3.5090015,3.7887814
-1.707078,1.4749376
3.3916698,-3.43917
2.9511883,-2.72946
1.5941101,0.30359903
2.5057266,-1.5241933
-3.541849,3.8749082
-4.8382597,5.4503126
-3.5997097,4.058053
-3.4794104,3.666153
3.6399972,-4.0764394
3.5213242,-3.6616187
-1.9153095,1.7395037
2.8984497,-2.6349342
2.2331045,-0.93863803
-3.4517007,3.592323
-3.478359,3.702587
-3.6843421,4.264684
-4.8364964,5.4485936
-1.7493938,1.436465
2.6585128,-1.9359223
-4.835748,5.448377
1.8459446,-0.014187619
2.61479,-1.7788708
-2.656524,2.2463098
-4.8368645,5.4491925
3.1138089,-2.9923127
3.5797653,-3.792668
2.5961716,-1.726344
1.2291381,0.28817
-3.454308,3.6239362
-3.782348,4.4184694
2.5999682,-1.7289447
2.9049437,-2.6487114
-4.83368,5.4463573
-3.6530313,4.2024956
3.6329663,-3.9846516
2.2518878,-0.9322223
2.6424553,-1.8762554
-3.566829,3.9573772
-3.1289058,2.9050741
2.651383,-1.908224
2.1519809,-0.8301711
3.6367059,-4.0211096
3.6163683,-3.9047523
3.6391325,-4.03967
-3.3987763,3.4643478
-4.8353477,5.448747
3.512365,-3.6459174
2.595015,-1.7227037
-3.452486,3.6252568
3.1715326,-3.0808153
-4.8385024,5.4502697
-4.8385024,5.4502697
2.7896771,-2.3870487
-3.3517272,3.3639565
-4.8374453,5.449255
2.658018,-1.9309117
3.6356308,-4.277343
-2.7957308,2.3900769
-3.012778,2.736407
2.4955122,-1.5075494
2.766788,-2.3260932
-3.8930955,4.55396
3.3770907,-3.4139013
2.6735363,-1.9931728
2.673702,-1.9882501
-3.187267,3.0857947
-4.839664,5.450451
-4.839664,5.450451
2.6415024,-1.8705328
-2.569211,2.1765172
-3.1598706,2.951691
-4.82045,5.433564
1.3363714,0.434962
3.628052,-3.9705904
-4.08679,4.762461
-3.5000482,3.780242
-2.1105413,1.8637203
3.452547,-3.5368118
3.1940782,-3.1147738
-4.8376164,5.449825
-2.6134977,2.2178855
3.6102664,-3.8829136
3.6431835,-4.134884
3.6355965,-3.9999208
2.7941458,-2.4016848
1.7665011,0.0797114
-1.4577907,1.1431873
-1.8564694,1.6647607
3.634935,-4.2920666
-2.0333107,1.8142134
3.5555165,-3.7337556
-3.4520316,3.6409616
3.6420076,-4.084927
2.229748,-1.0518756
2.1402564,-0.94391733
3.524272,-3.6678379
3.2343965,-3.1816256
-3.6418426,4.176622
3.5856593,-3.8042111
-3.771568,4.4028826
-3.450813,3.6073117
-3.3772814,3.4320157
2.5331101,-1.5798544
3.6262777,-3.9494038
-3.163201,2.9492164
2.8778722,-2.5962708
2.8778722,-2.5962708
2.5233216,-1.5671856
-2.7452753,2.333408
2.2555273,-1.0566484
-1.8198794,1.6225795
2.6795387,-2.0158188
3.6029377,-3.8587894
3.6441047,-4.122532
2.4723043,-1.4626431
2.687937,-2.05337
3.6388645,-4.259059
-2.398856,2.040825
-2.9184587,2.5547192
3.141099,-3.0316706
3.5631,-3.7481346
3.6427422,-4.102849
-3.9666579,4.6334987
3.300796,-3.2884984
3.6404634,-4.2342224
-3.37321,3.4193652
2.823115,-2.474268
3.3473146,-3.3605967
3.5980988,-3.8455372
3.4704783,-3.5721204
-3.7182024,4.3222394
-4.829613,5.442815
-4.836322,5.4484816
-4.836322,5.4484816
-1.3502436,1.6682658
3.5951908,-3.8342752
-4.8360686,5.448818
3.0513005,-2.8953125
2.0037231,-0.67509216
-3.0459995,2.7575116
2.997767,-2.8117468
2.626129,-1.807518
-3.304739,3.2756124
2.6875987,-2.0420165
3.6365528,-4.0282545
-4.838562,5.448898
0.27602643,0.89438635
2.6508954,-1.9090633
2.841609,-2.5193977
-3.4070797,3.7236946
3.500074,-3.626698
3.640236,-4.042495
2.603166,-1.7485385
3.0615838,-2.909357
-2.3477473,2.0179415
-1.8546643,1.6559131
-3.5485137,3.9044652
-1.0639288,1.2082981
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
3.633568,-4.3096375
-2.6961305,2.282934
-4.4097214,5.084681
-2.4568949,2.0921574
3.485744,-3.5975204
3.6289651,-3.9630616
2.696457,-2.088657
1.8899052,-0.56587714
2.529351,-1.5720915
-3.2822957,3.2221923
-4.8365355,5.449119
-4.8365355,5.449119
3.641453,-4.089935
1.8623382,-0.15976556
-4.834506,5.446353
3.5389595,-3.6993847
3.61231,-3.8894238
-2.9008,2.529397
-3.613633,4.106789
2.7819283,-2.3696752
2.612635,-1.7668673
3.5166202,-3.651938
-1.8027818,1.5912262
3.6411412,-4.1819086
3.630778,-4.330591
3.630778,-4.330591
-2.8369133,2.4534118
-0.10246728,0.93944067
-1.6343378,1.0988945
-3.4589899,3.6220229
-4.7111106,5.326974
-4.7899337,5.397952
3.6202002,-4.409589
-4.8376727,5.4494247
2.1585252,-0.9470291
3.5398538,-3.7008493
2.6274223,-1.8199708
-3.531853,3.878018
-3.4395359,3.5641868
3.636091,-4.2742968
-3.476922,3.7130532
2.6127138,-1.7727579
3.598809,-3.8444865
3.5131369,-3.6476398
2.7553072,-2.2846816
-2.2386763,1.9415586
3.0716915,-2.9264693
3.6362505,-4.270299
3.6331646,-4.000042
-3.6191192,4.1220713
3.5580606,-3.7384448
3.5906193,-3.8178241
3.1637342,-3.070757
-2.4676197,2.0992172
-2.667984,2.260478
-3.8132908,4.4581447
3.377878,-3.4139044
-3.0941885,2.8488288
-4.8392277,5.449997
-4.8392277,5.449997
-3.2038627,3.0710158
-4.7845163,5.3947062
-1.9337063,1.7251922
3.5254138,-3.668455
-3.5195794,3.8624709
3.48305,-3.5934484
-4.8375125,5.4495387
3.6423852,-4.0920463
-3.5506794,3.8947177
-2.7228088,2.3192663
3.6400506,-4.191808
3.6378477,-4.015349
-4.8351164,5.4483576
3.0334287,-2.866512
3.4882598,-3.6041365
2.6476595,-1.8923556
-4.8292103,5.4430256
-2.7424634,2.3450403
-3.2576332,3.167951
3.1901731,-3.1114056
-1.7807946,1.5143781
-3.6242008,4.1337643
-3.7177835,4.323007
-3.4374735,3.6180055
-3.9260004,4.58988
-3.1257832,2.8942833
3.6277785,-3.9571848
-2.926752,2.5425918
2.4643638,-1.451891
3.4778655,-3.5820463
-4.83033,5.4431963
-4.83033,5.4431963
3.63214,-3.9836054
-3.6847577,4.2658873
-2.3839548,2.0340734
3.6305912,-4.33891
3.639601,-4.051895
2.898173,-2.6321774
-4.8349066,5.447508
-2.0752017,1.8299085
2.8795888,-2.5957696
-4.751517,5.360476
3.45911,-3.5531795
3.2269723,-3.169117
3.6411188,-4.121034
2.6960769,-2.086962
3.0565426,-2.9019544
-2.64007,2.2399971
-3.291807,3.2374187
3.6213427,-3.932229
3.6425593,-4.095626
-3.5567372,3.9725478
3.5645692,-3.753749
3.6331239,-4.0017195
3.6315928,-3.9735637
3.6315928,-3.9735637
2.5256586,-1.5653709
-3.6341572,4.163157
-3.5063088,3.7570665
-2.4346206,2.0974205
3.1922271,-3.1137855
-2.5333793,2.141659
-3.5852826,4.0539107
2.595583,-1.722368
3.6076138,-3.8729942
3.4414406,-3.5184505
-4.017373,4.6870713
-3.9572065,4.624173
-3.9572065,4.624173
3.5071845,-3.6319895
3.636058,-4.28642
-4.837472,5.449598
-3.356489,3.392673
-1.75024,1.1624663
-3.4601393,3.6394036
3.4582188,-3.5504422
3.640598,-4.2148447
3.3790185,-3.4174058
3.3790185,-3.4174058
3.3790185,-3.4174058
3.3790185,-3.4174058
3.3790185,-3.4174058
3.3790185,-3.4174058
3.3790185,-3.4174058
3.3790185,-3.4174058
3.3790185,-3.4174058
3.3103623,-3.3058257
-3.44122,3.5614269
-3.4882526,3.7400765
-2.2279496,1.9363085
-1.9930283,1.7770355
3.6414492,-4.2096257
3.2928114,-3.2754288
-2.0800264,1.8369151
-4.8396225,5.4503827
2.705622,-2.1117992
2.7687712,-2.333103
2.77311,-2.339043
2.3114624,-1.2221967
3.5473826,-3.7147582
3.6220367,-4.389015
3.4631715,-3.5578208
3.6312315,-3.9879937
3.3840234,-3.4256291
-3.3460798,3.3513308
-2.642382,2.2534907
3.6214368,-3.9316983
-4.838666,5.45057
-1.802067,1.5734181
-2.473972,2.096888
-4.840065,5.4507833
-3.7289338,4.2857714
3.626716,-3.9523184
2.913864,-2.6650312
2.913864,-2.6650312
3.3555212,-3.3826208
3.6024096,-3.866404
-4.836741,5.448803
-4.836741,5.448803
-3.5417955,3.8955479
-3.0659707,2.840126
-2.9385037,2.577448
3.6428823,-4.068432
-4.839554,5.4509478
3.0520782,-2.894763
3.1571257,-3.0633388
-2.5624168,2.1638246
-4.8352633,5.448059
-3.062181,2.7847314
3.5722082,-3.7718575
3.380717,-3.4211729
2.3177292,-1.1791347
2.9110258,-2.6578383
-2.0572934,1.836691
1.923789,-0.19148733
3.6415625,-4.0650835
3.5186036,-3.6578305
3.6265166,-3.95084
-3.0386689,2.7358537
3.577837,-3.7923822
-4.8368344,5.4491096
-4.8376245,5.449486
-4.8341017,5.4470325
-3.081854,2.8296106
3.6378093,-4.014228
3.4248679,-3.4913921
3.5548842,-3.7340422
2.7773116,-2.3576014
-3.6710193,4.238498
2.837357,-2.510707
2.23128,-0.8966276
3.639914,-4.0412927
-3.6161695,4.119581
-2.215972,1.9464582
-2.7618399,2.3560576
0.67703927,0.38234666
-2.79087,2.3939743
-3.1958334,3.0448585
2.493148,-1.4172094
-3.6379545,4.1694293
-3.3205624,3.3130267
-3.8936474,4.5539117
-3.523148,3.8317504
-4.8381996,5.450059
2.56964,-1.6572133
3.6198492,-4.4085875
-2.5970285,2.210912
-3.4360275,3.5805023
-2.7357655,2.3301933
-3.694106,4.282604
2.7729638,-2.3412006
-2.5521598,2.175591
-2.8095818,2.4129484
-3.0879366,2.821822
3.6423364,-4.2163944
3.598804,-3.844469
-4.836433,5.449092
2.673933,-1.9970311
-4.837748,5.4495525
-4.837284,5.449852
3.3301358,-3.3383632
-4.8394737,5.450311
2.4811695,-1.480939
-2.2716238,1.9687449
-2.2471974,1.9482793
3.1893048,-3.1076794
-1.8550785,1.6766964
1.778813,0.021435171
-2.3218281,1.9898123
-2.3218281,1.9898123
3.5764825,-3.7815704
3.559952,-3.7396038
2.8306074,-2.4936335
2.265463,-1.1239198
-4.8389235,5.4509153
-4.8389235,5.4509153
-4.839411,5.4500184
-4.839411,5.4500184
3.5790377,-3.7895856
-2.356103,2.0186946
1.9801108,-0.6868192
3.6420567,-4.1396685
3.168663,-3.0767236
-3.3580625,3.3788278
3.600486,-3.8550944
1.9693207,-0.29497454
-4.8379817,5.4497504
-4.8379817,5.4497504
-4.8379817,5.4497504
-4.8379817,5.4497504
-4.8379817,5.4497504
-2.9717395,2.6705945
-4.698231,5.313299
-4.698231,5.313299
-2.9632485,2.60891
3.211429,-3.1441865
-3.7040932,4.2990103
3.6292813,-4.349391
3.6359823,-4.0207047
-1.8152757,1.5901848
-1.8152757,1.5901848
-1.8152757,1.5901848
3.5681663,-3.7616973
3.436349,-3.5126655
-3.2308848,3.1246574
3.563169,-3.7510037
3.638804,-4.2275963
3.3591328,-3.3841307
-3.9666345,4.6342826
3.557844,-3.7397957
3.5066667,-3.6340625
3.5958521,-3.8395445
-3.5984647,4.077031
2.952859,-2.7292745
-3.2275941,3.1002958
2.731769,-2.206964
-2.0427885,1.8266321
2.8559492,-2.5518422
-3.4146147,3.5397747
3.117859,-3.000029
3.614995,-3.897312
2.367417,-1.264305
3.6390674,-4.0457172
-1.7635912,1.4718629
-3.6775239,4.251507
-3.7134016,4.3141313
3.5719762,-3.7743657
-2.9326656,2.5656447
3.6234848,-3.9385042
3.642289,-4.166948
-3.1384096,2.9189887
2.806321,-2.4307034
-2.6250358,2.247851
-4.831029,5.44421
-1.9035708,1.7180964
-3.6199791,4.1238694
3.621563,-3.9412112
-3.3997588,3.5143645
-4.1238065,4.800979
1.6614296,0.27252343
-1.8569981,1.6413833
3.6349416,-4.0071716
-4.837789,5.450099
3.0819051,-2.943509
-2.8224397,2.4412203
-4.834532,5.448158
-4.834532,5.448158
3.5128548,-3.6456213
-2.636908,2.249228
3.1128538,-2.9895425
3.2783718,-3.2527986
-3.103686,2.857606
-3.3425064,3.3427503
3.200832,-3.1253755
-3.388789,3.4358733
3.1606407,-3.0650985
2.506938,-1.520749
-3.4758928,3.6694155
-3.115444,2.8677034
3.3698285,-3.40021
3.6388183,-4.0534325
2.818511,-2.4635828
-4.832849,5.44637
-4.832849,5.44637
-4.832849,5.44637
-3.3635223,3.3990521
2.1007597,-0.47237867
-2.3577082,2.027337
3.6342344,-4.2526693
2.9299371,-2.6933222
-2.839469,2.4632626
2.743502,-2.2622986
-3.9138136,4.578153
-3.1249387,2.9023826
3.4908261,-3.6082726
-1.6909853,1.3544977
2.6095505,-1.7501163
3.6415567,-4.1898623
-4.826981,5.4405317
3.5455437,-3.7105942
2.5262306,-1.5656095
3.6401637,-4.0623918
3.5360644,-3.691625
2.573729,-1.6576161
1.7043906,0.07472434
2.2158237,-0.9125007
3.6291075,-3.9726944
3.4543598,-3.543484
2.7684236,-2.3327343
-3.007724,2.7159557
-4.0942473,4.771585
-0.8745074,1.3851471
3.6404393,-4.0659447
3.6203587,-4.408528
-4.8387775,5.4499598
3.316847,-3.3160887
2.9449985,-2.7324116
2.8128128,-2.4489033
3.5364928,-3.689325
3.6426673,-4.1748276
-1.7715583,1.5618911
-3.8081279,4.45215
2.4031813,-1.3068501
-4.80192,5.4145694
2.5791428,-1.6831368
3.0706584,-2.9200912
-1.7528379,1.3372635
3.4165192,-3.4815753
-3.4031622,3.4737391
3.6432533,-4.211362
3.5601666,-3.7465537
3.5120425,-3.6456013
-2.6184697,2.2189288
-2.6184697,2.2189288
2.6735659,-1.9963089
3.6415884,-4.17802
3.6168768,-3.9060354
3.5931656,-3.826579
2.9540622,-2.7370892
-2.969644,2.6300592
-4.8372626,5.4491267
2.621736,-1.8012227
2.6832578,-2.0324259
-3.631014,4.1632853
3.5599117,-3.7452037
2.8447275,-2.5248122
-4.839243,5.450844
2.3126237,-1.2268106
3.0652485,-2.913055
3.4492,-3.5357754
2.338246,-1.2506267
